item,user,rating
B00DSGLM50,A12O5SEIF162P8,5.0
B00DSGLMSM,A11G8P40HHZPRJ,4.0
B00DSGLMSM,A12GX7ZUGK638N,5.0
B00DSGLM50,A12ENBT314RFXR,5.0
B00DSKF2WU,A11B61QBGHLQDN,4.0
B00DSTBN0G,A11FAMPLH43B7E,5.0
B00DSTBM6G,A103ST6BOEEN24,5.0
B00DSUTX3O,A10PEXB6XAQ5XF,5.0
B00DSUTX3O,A10YIXVU5VUWS,5.0
B00DSUTX3O,A1139F5B4R97H8,5.0
B00DSUTVYK,A10O05QTEFVS88,5.0
B00DSUTX3O,A11WTNTNVE9VZ7,5.0
B00DSUTX3O,A10KTAYHT99TQR,2.0
B00DSUTX3O,A110XPU1POBCMH,5.0
B00DSUTX3O,A12HV7U1XKO9T2,4.0
B00DSUTX3O,A12J4KCYWOH7,5.0
B00DSUTX3O,A12RH6RLQL3DTA,1.0
B00DSUTX3O,A11MNKGD2VLZOB,5.0
B00DSUTX3O,A10O5PLDMFNCNM,4.0
B00DSUTX3O,A107D6W94H1V07,5.0
B00DSUTX3O,A134QRXMT1T6PQ,5.0
B00DSUTX3O,A11T43WK7C7OR4,5.0
B00DSUTX3O,A12Z35S2ZTIJ2K,3.0
B00DSUTX3O,A12OGABSUH6XVH,5.0
B00DSUTX3O,A1362TBDOUS12R,3.0
B00DSXC7X4,A100IX1FUK5IAW,5.0
B00DSUTX3O,A12OGABSUH6XVH,5.0
B00DSUTX3O,A12THZQ2TV33KZ,5.0
B00DSUTX3O,A10EC2MMQKHKBY,5.0
B00DSXG4YW,A117GLG5WWC2WF,5.0
B00DSUTX3O,A138N5661PJUBG,5.0
B00DSUTX3O,A12LH2100CKQO,5.0
B00DSUTX3O,A11KQADBYE0UZL,5.0
B00DSUTX3O,A1205T8NP2BQ5E,1.0
B00DT20C7M,A10M1CEJIUXKVA,5.0
B00DTGG22M,A115DSGFV89JHW,4.0
B00DTGGBSW,A12JW0O7TEMLF4,4.0
B00DTGIPXQ,A11AG5TO48DD0S,4.0
B00DTOJNZW,A105PA6B39V8JL,4.0
B00DTPXO88,A12B7IMYYM8EWS,4.0
B00DTPYRKC,A10UWRKO36C45F,5.0
B00DTPYRKC,A120KBT5UAQEZP,4.0
B00DTPYRKC,A11KQADBYE0UZL,4.0
B00DTPYRKC,A129VQP9MEZ9ZK,5.0
B00DTR1370,A1194R407D2UWO,4.0
B00DTQ4A6M,A112GUYAUU62RP,5.0
B00DTWRGL2,A114FSB8L23LY3,5.0
B00DTWRGL2,A131SKU9H4JE4U,2.0
B00DTWRGL2,A1274QVFP1YDOS,1.0
B00DTZYQLM,A10U8DJAPJJI8I,4.0
B00DU0PEA8,A11INIL2YFJ137,5.0
B00DU5ATI0,A12VS90LZ5PQQM,5.0
B00DUGZDJ4,A132CBT7KF85K9,1.0
B00DUGZDJ4,A10HH7HKLDO6ZK,5.0
B00DUGZDJ4,A12AT4IWHODYRP,5.0
B00DUGZDJ4,A1115AFB16UW5Z,5.0
B00DUGZDJ4,A136ME0Z6Y9F94,3.0
B00DUHUPCS,A11ENPLSWWU4RA,5.0
B00DUGZDJ4,A11LNPG39A2ZV4,5.0
B00DUMFZ6O,A10L0UVO8RUSMW,5.0
B00DUNYW7G,A139K5MAYWLHJ2,5.0
B00DUN2PBQ,A10YTT24P9KI84,5.0
B00DV1KFBY,A11H2VJHPOX00P,3.0
B00DV56J9W,A11FP2U911TTXA,4.0
B00DV56NMK,A10M1ODYTTJUCO,5.0
B00DV84FYA,A12E0Y0J6584RT,4.0
B00DV9O0GC,A10Y058K7B96C6,4.0
B00DVB7F0S,A126OK5X360TMM,5.0
B00DVEFKAW,A11T94T0X078LH,5.0
B00DVFLJKQ,A1299QEWDNMB8S,5.0
B00DVFLJDS,A1271K0BATKB27,4.0
B00DVFLJKQ,A120VBCAPQLF0N,5.0
B00DVFLJDS,A13A9UOK0JLHDP,4.0
B00DVFLJKQ,A118V341FMA1EL,4.0
B00DVH26EC,A138A7RQVQMG2F,4.0
B00DVFLJKQ,A12E0Y64P3KT1K,5.0
B00DVK1ITI,A11SM681TOMYJC,5.0
B00DVKORYG,A11UETVJSJJSUI,5.0
B00DVNIT1K,A132SY43FWROE5,5.0
B00DVPGBDG,A121QVD4X1A0L8,5.0
B00DVP022W,A10TQWIM6NGTBW,4.0
B00DVP022W,A112OZB8JKIA7L,5.0
B00DVXPDRS,A12AT4IWHODYRP,5.0
B00DVW4K3M,A11ITT24CY6WBF,4.0
B00DVW4K3M,A10YGGFFCFMRUW,2.0
B00DW028FU,A1382SB50XDX7Y,5.0
B00DW1UNS8,A10X7TP9E3OB1A,5.0
B00DW1X5JC,A105TOJ6LTVMBG,3.0
B00DW2J7SY,A10PEXB6XAQ5XF,5.0
B00DW3ZT76,A12VS90LZ5PQQM,5.0
B00DW374W4,A10NXIIA95VBAZ,5.0
B00DW374W4,A13288YJJOJC0Q,5.0
B00DW374W4,A120KBT5UAQEZP,4.0
B00DW374W4,A107D6W94H1V07,5.0
B00DW374W4,A12UNGJZDNMI0U,5.0
B00DW374W4,A1074GBGMK6136,4.0
B00DW374W4,A1358WVA02SPNC,5.0
B00DW374W4,A120GLK2P6V4NH,5.0
B00DW374W4,A1139F5B4R97H8,5.0
B00DW374W4,A1178ZW090T1LE,5.0
B00DW374W4,A101A5HAADYZMO,5.0
B00DW374W4,A12TI91WZLG84A,5.0
B00DW374W4,A11EGM5KO12IQ2,5.0
B00DW9K52Y,A10BHKV1FOS2Y3,4.0
B00DW9U3B2,A11OQUV1ZI2MT2,5.0
B00DWF2RGA,A11GNOA0V16V2V,5.0
B00DWFPDJI,A133A6J4U8I6XE,4.0
B00DWGLMEW,A12W77TH3XEQ6M,5.0
B00DWIAV4C,A105OCSP35YJG9,5.0
B00DWHK40Y,A11CAZ1CEJGLT4,5.0
B00DWIAWQE,A11D21UV0WU8SY,3.0
B00DWIAUGG,A105OCSP35YJG9,5.0
B00DX5D49S,A12QRC1IY6APIQ,5.0
B00DX5D49S,A10GQYK9VEE7FV,4.0
B00DX5D49S,A11456R1V25G8R,5.0
B00DX5D49S,A120IC3JYX07GN,1.0
B00DX5D49S,A10DDEKA2OQQSC,5.0
B00DX5D49S,A10NLEBK0T1A7P,5.0
B00DX64DCY,A10YCRIFU0X9ZM,5.0
B00DX5D49S,A10P23YVFKM9C2,5.0
B00DX5D49S,A105OEUBD1FCR3,5.0
B00DX5D49S,A10B6G6W3DW1EY,5.0
B00DX5D49S,A1158DYYAK8ODO,5.0
B00DX5D49S,A10NXIIA95VBAZ,5.0
B00DX5D49S,A11FTREGHBT1U8,5.0
B00DX5D49S,A12XV8Y54NT4PN,5.0
B00DX5D49S,A10L6764RJO4X4,5.0
B00DXZKY0U,A135MK4P9G8EDX,5.0
B00DY3JAJM,A1091JMITHBA54,4.0
B00DY2Y28M,A1070OT6C59GDR,5.0
B00DY2Y28M,A12HP7HJIZHQUG,4.0
B00DY2Y28M,A12F3TS5S4RA74,1.0
B00DY2Y28M,A10AFVU66A79Y1,5.0
B00DY5C7AY,A133JZORFFXMXD,3.0
B00DYCAZQK,A10EWWXIMO6MNL,5.0
B00DYNDXYU,A12VWZPNRIA7R1,4.0
B00DYQZ4Z8,A109KHEJL08HW9,5.0
B00DYQYLQQ,A12AOWNFK0UEFZ,1.0
B00DYQSZ68,A10U123XQ43FQN,5.0
B00DYQYLQQ,A12ZP3OLRPRSDC,5.0
B00DYQYLQQ,A11MCG05H01RGN,5.0
B00DYQYLQQ,A137WEXVKECX61,5.0
B00DYQYLQQ,A11R8JLTZKV677,5.0
B00DYWC26G,A111SYG9IQQHNN,5.0
B00DYWC0BI,A103WOAH50V4K7,5.0
B00DZ6R9GE,A11YIHB6IW352W,4.0
B00DZA6F74,A11MNLNFQQPA4B,5.0
B00DZ6R9GE,A132L0QWXE6B1,5.0
B00DZ6R9GE,A116OBGDB6N015,5.0
B00DZ6R9GE,A10T3QUN85CQSO,5.0
B00DZ6R9GE,A137T44OPXY2I2,5.0
B00DZ6R9GE,A12CYS5J56UU7H,5.0
B00DZ6R9GE,A10TQWIM6NGTBW,5.0
B00DZHKIAW,A10O60PRPVMN1X,5.0
B00DZIFWRU,A10GDDRKCIZGE6,5.0
B00DZIFWRU,A12XV8Y54NT4PN,5.0
B00DZIFWRU,A12VDYKZ6BIQ9L,5.0
B00DZJU6B6,A12DQZKRKTNF5E,3.0
B00DZLSRJC,A111SYG9IQQHNN,5.0
B00DZLSRJC,A12O0ZOSKG70DT,5.0
B00DZP1W1I,A10EPQHL9RUFRU,5.0
B00DZYEXPQ,A12J3TIM2466NC,5.0
B00DZYEXPQ,A10DGX6FDNXCGQ,5.0
B00DZYEXPQ,A109KHEJL08HW9,5.0
B00DZYEXPQ,A100UD67AHFODS,5.0
B00E055H5O,A117PS4BRXBZCN,5.0
B00E055H5O,A12MF4112AQ3GQ,5.0
B00E055H5O,A135MK4P9G8EDX,5.0
B00E055H5O,A10T17XE7XDMX9,5.0
B00E055H5O,A129VQP9MEZ9ZK,5.0
B00E055H5O,A12DQZKRKTNF5E,4.0
B00E055H5O,A10ME5FU9KHPPY,4.0
B00E055H5O,A11665TW9S0J7H,5.0
B00E055H5O,A11YIHB6IW352W,5.0
B00E055H5O,A112V6OGF4D67X,5.0
B00E055H5O,A10ISD518CY5YT,5.0
B00E055H5O,A13465KXKHX6DC,4.0
B00E055H5O,A12LTYDEZDUEIV,4.0
B00E055H5O,A1219XM7I8LM06,5.0
B00E055H5O,A12W8035VAZKTD,5.0
B00E055H5O,A11KQADBYE0UZL,5.0
B00E055H5O,A105OCSP35YJG9,5.0
B00E055H5O,A11G9G4W9TKZUJ,5.0
B00E055H5O,A10JPZAYDGFHEV,5.0
B00E0LCRE2,A1048HOW441Z1L,5.0
B00E0WQAHG,A113ASXTCA2RLV,5.0
B00E174RTS,A10AKZ1VFMNCT4,5.0
B00E174RTS,A100WO06OQR8BQ,1.0
B00E174RTS,A11JIRW6FIQULU,5.0
B00E19RFFO,A13AYKY9H5MW2T,5.0
B00E1D2LTA,A10EOLPK91E31L,5.0
B00E1D2LTA,A11HEHDE2WZJML,5.0
B00E1D2LTA,A11O61I2ZPY8T5,4.0
B00E1D2LTA,A12B7IMYYM8EWS,5.0
B00E1JGFA0,A11H2VJHPOX00P,3.0
B00E1LYOZG,A125IJCAFW6R0W,5.0
B00E2UROPI,A1045NW0WUEBP8,5.0
B00E2UROPI,A123OGWBI8VY0H,4.0
B00E2UTU3W,A139084IQ5GB0I,5.0
B00E2URFKM,A111SYG9IQQHNN,5.0
B00E362W9O,A110XPU1POBCMH,5.0
B00E362W9O,A10KS16UZ4XUTM,5.0
B00E362W9O,A12I3YXOUHYVQU,5.0
B00E362W9O,A12QBPAO1IX8AN,5.0
B00E362W9O,A132L0QWXE6B1,5.0
B00E362W9O,A12922YTOIZUBB,3.0
B00E362W9O,A12P9KBETLCQLC,5.0
B00E362W9O,A10ZWUOV6ULAAB,5.0
B00E362W9O,A104XDJGNKWCWI,5.0
B00E37URUY,A12JPNYUJB3TMG,5.0
B00E362W9O,A11MNLNFQQPA4B,5.0
B00E362W9O,A10W47LJKRUIHR,5.0
B00E362W9O,A105RNR6XXJCYS,5.0
B00E362W9O,A12UGBVBI2NI7X,5.0
B00E391OKY,A10NLEBK0T1A7P,5.0
B00E3AKF1C,A12NYW41LVDZIZ,4.0
B00E3AKF1C,A1004703RC79J9,5.0
B00E3AKFEY,A117GLG5WWC2WF,5.0
B00E3CHLLC,A1175W12ATN13L,5.0
B00E3CHLLC,A1267AM9UBI415,5.0
B00E3CHLLC,A12GIOKE26ZFKJ,5.0
B00E3CHLLC,A10KEVPK6PBH5M,3.0
B00E3CHLLC,A10GDDRKCIZGE6,5.0
B00E3EAMKW,A132L0QWXE6B1,5.0
B00E3EAMKW,A1125BHGQINTMO,4.0
B00E3EALS0,A12YN0X0CRN1AV,4.0
B00E3CHLLC,A112E6NE5MGEFM,5.0
B00E3GXJD2,A10PEXB6XAQ5XF,4.0
B00E3K94T6,A11W2XNPRIWK8A,3.0
B00E3P0ETK,A12B7IMYYM8EWS,5.0
B00E3RH5W2,A11K9OBPXVGRHS,5.0
B00E3R16NG,A11CAZ1CEJGLT4,5.0
B00E3RHS6A,A11G9G4W9TKZUJ,5.0
B00E3RSLSE,A11T5128OZMUY4,5.0
B00E3UF71U,A10BNT57AVFPUG,5.0
B00E3UF71U,A1091JMITHBA54,4.0
B00E3W16OU,A12TRV5RNAO4B,3.0
B00E3W16OU,A10NLEBK0T1A7P,5.0
B00E3W1726,A13866E9SYWTB0,5.0
B00E3W15P0,A10TICWC8RNTF1,5.0
B00E3W15P0,A133A6J4U8I6XE,5.0
B00E3W19MO,A112E6NE5MGEFM,5.0
B00E3W15P0,A12FVLP6NY0G8F,5.0
B00E3W15P0,A105TOJ6LTVMBG,4.0
B00E3W15P0,A118A49ORGNEUM,4.0
B00E3W15P0,A10O7THJ2O20AG,5.0
B00E3W19MO,A12SSZIN555FTL,4.0
B00E3W15P0,A12IJIK9OUEH4K,5.0
B00E3W15P0,A10B6G6W3DW1EY,4.0
B00E3W15P0,A12TI91WZLG84A,5.0
B00E3W15P0,A12OGABSUH6XVH,4.0
B00E3W15P0,A10QM4UZIAO7UZ,5.0
B00E3W19MO,A11XTBQ8BQ9RS1,5.0
B00E3W19MO,A12TLPNN8F2QWJ,5.0
B00E3W19MO,A10DQTWKNB57NH,5.0
B00E3W1726,A12Q3QTQIP2JTL,5.0
B00E3W1726,A12THZQ2TV33KZ,5.0
B00E3W1726,A12GX7ZUGK638N,5.0
B00E42A4L0,A108GOZ37A7B75,5.0
B00E44B18I,A10ZBR6O8S8OCY,4.0
B00E4BOFWK,A12HYI8Q6T54SA,5.0
B00E4B82RE,A10M1ODYTTJUCO,5.0
B00E4BOFWK,A10R1SL31CJII8,4.0
B00E4AZEFS,A132L0QWXE6B1,5.0
B00E4FO2TW,A114FAPDFXRALL,5.0
B00E4FV5DS,A11IDUYK6AYSGS,5.0
B00E4FV5DS,A137MVIMCV0J9C,5.0
B00E4FV5DS,A12BH1NHL0DYAJ,5.0
B00E4JUC4M,A10NMELR4KX0J6,5.0
B00E4LFP0G,A1274QVFP1YDOS,5.0
B00E4OL1AQ,A11FQZ79ZEP96U,5.0
B00E4RWFF8,A10SX6S8VOD2EH,5.0
B00E4RWIM8,A10UX582O51QUO,5.0
B00E4RXB6A,A12YDB4TCWUOBM,5.0
B00E4RXB6A,A11KZ906QD08C5,5.0
B00E4RXC5K,A1208W8GB88S0S,5.0
B00E4RXC5K,A10WD79BD073E6,1.0
B00E4T8XZC,A118A49ORGNEUM,5.0
B00E4TOWR0,A124TBD6Z3CI09,4.0
B00E4UUWR8,A11WIHTE453MAD,5.0
B00E4RXC5K,A11AI9TFK306KL,5.0
B00E4YG1RE,A108EEYSHGDL6O,4.0
B00E4YG1RE,A12LEEZ2UND7EF,5.0
B00E4YG1RE,A10CRW7XRJBJ2G,4.0
B00E4YS2XU,A11R5CD948SAZ2,5.0
B00E52ZJDM,A12HP7HJIZHQUG,4.0
B00E58YCZW,A1271K0BATKB27,5.0
B00E59W1G8,A13AETXA5HQDK2,4.0
B00E5I7VJG,A138N5661PJUBG,5.0
B00E5I7VJG,A12OW5M7DECTH8,5.0
B00E5I7VJG,A11BPR5PDNF2QZ,5.0
B00E5I7VJG,A11XXN3D2IM1UK,5.0
B00E5I7VJG,A107K962WEI9H,5.0
B00E5I7VJG,A13AFI9V7FVNSZ,5.0
B00E5I7VJG,A11RR183CE28VS,5.0
B00E5I7VJG,A11RR183CE28VS,5.0
B00E5I7VJG,A123OGWBI8VY0H,5.0
B00E5I7VJG,A10TIQS452RNF3,4.0
B00E5I7VJG,A119UPKK8J0VWQ,4.0
B00E5I7VJG,A11IM1WMXTC4PY,4.0
B00E5I7VJG,A11RR183CE28VS,5.0
B00E5I7VJG,A13BKSM28QAGGY,5.0
B00E5I7VJG,A10DGX6FDNXCGQ,5.0
B00E5I7VJG,A106Z0F1QPUGAX,5.0
B00E5M39AW,A11GAD7CMO5Y1B,4.0
B00E5NHYP2,A112E6NE5MGEFM,5.0
B00E5NOXM4,A118V341FMA1EL,5.0
B00E5NOXM4,A11MNLNFQQPA4B,5.0
B00E5NOXM4,A127P8A5QQ05KN,4.0
B00E5NX2GW,A10BH1JDT6SNGA,3.0
B00E5NX2GW,A1274QVFP1YDOS,5.0
B00E5OO4T0,A10FUCF4N44ZT1,5.0
B00E5OUOCQ,A11TX0M5OM0UEC,4.0
B00E5OUOCQ,A10HADNQ9W07CL,5.0
B00E5OUOCQ,A10ZXTK571PSFI,5.0
B00E5OUOCQ,A109KHEJL08HW9,4.0
B00E5QLVNU,A115W8XKK6KNQ1,3.0
B00E5SMY0W,A10ALOMJECNL2H,5.0
B00E5XDZFU,A12OZVFUN1XT77,5.0
B00E5YJCBA,A11BYKPR79XNH6,5.0
B00E5YSJ8M,A10HL1B3WZC6C5,5.0
B00E5Z3BSY,A10X7TP9E3OB1A,5.0
B00E6553PW,A11N5UJ36YINDJ,5.0
B00E6GRH4Q,A107XBDG1SMSAK,4.0
B00E6N9HEC,A10TJRENZ71JY0,5.0
B00E6N9HEC,A10DGX6FDNXCGQ,5.0
B00E717OXE,A111YF0NJYRIO0,5.0
B00E717OXE,A11LP7AGTOT89U,5.0
B00E77N3WE,A12TRV5RNAO4B,4.0
B00E7B08MS,A11ETR43SKOXPG,5.0
B00E7B08MS,A10TQWIM6NGTBW,5.0
B00E7B08MS,A116OBGDB6N015,5.0
B00E7B08MS,A1087KNFOF40VD,5.0
B005ODJO32,A11KHPF2OFDBY6,1.0
B00E7B08MS,A136YNT0Y1VNHJ,5.0
B005ODJO32,A106RVO98M26B3,5.0
B005ODJO32,A106RVO98M26B3,4.0
B00E7FY8P2,A10YCRIFU0X9ZM,3.0
B00E83AM44,A1358WVA02SPNC,4.0
B00E87E1OM,A10ZBR6O8S8OCY,5.0
B00E87E1OM,A10PEXB6XAQ5XF,4.0
B00E87E1OM,A11EXFO14WEJM1,5.0
B00E89AQDA,A11OTLEDSW8ZXD,3.0
B00E8AMB8W,A132VJAZYUEGRJ,5.0
B00E8BWQPE,A11EBBIFJQVH4Q,5.0
B00E8CL09Q,A111WCUF5KA2I6,5.0
B00E8CF0CE,A11LNPG39A2ZV4,4.0
B00E8CF0CE,A12DQZKRKTNF5E,4.0
B00E8D7XYG,A11MDJMSYDACY2,5.0
B00E8HGWIK,A122AKO8MJ38K6,5.0
B00E8HGWIK,A12DQZKRKTNF5E,4.0
B00E8HGWIK,A11JDEMF0W38OE,4.0
B00E8HGWIK,A10G79D1O9W0ZG,5.0
B00E8NNFS4,A111GD9DIO08QZ,5.0
B00E8NLOY6,A12RDUAQD6DPW2,5.0
B00E8NLOY6,A11D4GAEZ8D328,5.0
B00E8NLOY6,A12UNGJZDNMI0U,5.0
B00E8NLOY6,A107XBDG1SMSAK,5.0
B00E8ZDCDU,A102ASNDNXLYU2,5.0
B00E93W16U,A122PQEA3B3IP,5.0
B00E9646MY,A1143YEAZYMYHJ,5.0
B00E964YGC,A10HST9M5Z7CYR,5.0
B00E965ZKQ,A1143YEAZYMYHJ,5.0
B00E9655LU,A10Y058K7B96C6,5.0
B00E98O7GC,A12K9R49J8TKR0,5.0
B00E98O7GC,A126MPSC9GGK9U,5.0
B00E98O7GC,A1380E29WCL809,1.0
B00E98O7GC,A134J0S1HWE4F7,4.0
B00E98O7GC,A130827XSBSZH2,4.0
B00E98O7GC,A111SYG9IQQHNN,5.0
B00E98O7GC,A11BPR5PDNF2QZ,5.0
B00E98O7GC,A12YDB4TCWUOBM,5.0
B00E98O7GC,A11ZSSZ966BB0D,4.0
B00E98O7GC,A136QHBYMSF3QA,5.0
B00E98O7GC,A10OVC2MHYOBZZ,5.0
B00E98O7GC,A1332HIM6ROW9N,5.0
B00E9B8V5M,A11B0Y8MM1E9EB,5.0
B007D0ZLCM,A10BNT57AVFPUG,5.0
B007D0ZLCM,A10TQODHSDP3UK,5.0
B00E9FGWOU,A1264B88BYLC2V,5.0
B00E9IF9RI,A133IM5LCXOX1P,5.0
B00E9IF9RI,A132VJAZYUEGRJ,5.0
B00E9IF9RI,A11QMCUPKN614D,5.0
B00E9MD700,A11V9E4044WFNK,3.0
B00E9MD700,A120ULQNJYWSEU,5.0
B00E9MD700,A125J7MDOUXXQJ,5.0
B00E9MD700,A0743345UFTOA4V1Z7W,5.0
B00E9PHY1U,A1004703RC79J9,5.0
B00E9PHY1U,A11E3G4BX5MPAC,4.0
B00E9QK2MW,A113ZAWQ3Y01SB,5.0
B00E9QK7X6,A12AQI81DI8168,5.0
B00E9QK7X6,A1299QEWDNMB8S,5.0
B007QEEYXC,A11WOM3DHAVKPA,5.0
B00E9Z8E4Q,A102UDLRKSYSK8,5.0
B00EA0WMOS,A11ZEDFZF5JST4,4.0
B00EA0WMOS,A12JW0O7TEMLF4,5.0
B00EA0WMOS,A11V9E4044WFNK,5.0
B00EA1EODE,A127P8A5QQ05KN,5.0
B00EA8QUTS,A10STJ6CL8HUIR,5.0
B00EA8VLQA,A10AKZ1VFMNCT4,3.0
B00EA9R6BI,A12MDXVZES8K4J,5.0
B00EAD7GKK,A12CQNACFOX4U1,5.0
B00EAD7GKK,A0817634JN8YPQ7L8C4V,5.0
B00EAD3D1G,A119ZRP5ZH6T6P,5.0
B00EAXRVTG,A1143YEAZYMYHJ,4.0
B00EB4ADQW,A11WKR2WF17HRB,5.0
B00EB6O4N8,A11B05SPUIHCP7,5.0
B00EB6O4N8,A11INR8WEB20VM,5.0
B00EB4ADQW,A12HKXN7335MIX,5.0
B00EB7812C,A1208JNKKPQJ9N,5.0
B00EB7812C,A1123BFI418WI7,5.0
B00EB7812C,A12FQUL8LUKPJM,4.0
B00EB7812C,A113AOA7A0KI8I,5.0
B00EB7812C,A10NZTNBVU2AQT,5.0
B00EB7812C,A101UQFQCCDI3L,5.0
B00EB7812C,A11T5FB9RGFGEW,5.0
B00EB7812C,A10MJHMMV5WK9T,5.0
B00EB7812C,A11V3GPODBXN7C,5.0
B00EB4ADQW,A10ZDZ2LVU7U26,5.0
B00EB4ADQW,A13465KXKHX6DC,4.0
B00EB7812C,A11UX5C0TCCYFH,4.0
B00EBAS1OW,A12TML9R2XXQIC,5.0
B00EBAS1OW,A11O2YAN30LQEB,5.0
B00EBC5HSS,A105OCSP35YJG9,5.0
B00EBNDOIC,A100IX1FUK5IAW,5.0
B00EBSR7CQ,A11HHF5NYWT4HG,5.0
B00EBZAQ36,A12HV7U1XKO9T2,3.0
B00ECBY5VS,A128ZA7XSF4PQS,4.0
B00ECDM78E,A12UVLHMJIJNWR,5.0
B00ECE9182,A11RAG6CQ235C8,5.0
B00ECEVFFO,A10MSCCHVI6RPT,5.0
B00ECEVOQ4,A113VWVP3X6AWH,5.0
B00ECEVFFO,A11PY3GIKYCQBS,5.0
B00ECHGTZW,A12U7VUG2RP7DN,5.0
B00ECM45BW,A1186VP35L3PE1,5.0
B00ECLTSMY,A12RFWW1180QO7,5.0
B00ECQUY2M,A12TML9R2XXQIC,2.0
B00ECQUY2M,A12FQUL8LUKPJM,5.0
B00ECTYKWO,A10MLPSGGCGWA9,5.0
B00ECV0DFK,A11H2VJHPOX00P,3.0
B00ECWHI8E,A114FAPDFXRALL,5.0
B00ECW9DB4,A111YF0NJYRIO0,4.0
B00ED2H2SY,A12GIOKE26ZFKJ,5.0
B00ED3EJ66,A11GF0R6HVHDJG,5.0
B00EDHQ5ZK,A126MPSC9GGK9U,5.0
B00EDI0WW6,A11Y74GVJ27NWJ,3.0
B00EDIU5IW,A128ZA7XSF4PQS,5.0
B00EDR4368,A10X33VL24RGDK,3.0
B00EDSGUXG,A105S56ODHGJEK,4.0
B00EDT0072,A112PRKWERKR6,5.0
B00EDT0072,A10HST9M5Z7CYR,4.0
B00EE43ASW,A111WCUF5KA2I6,5.0
B00EE4LHX2,A11O09HFDUW1IJ,5.0
B00EE4KKDA,A107D6W94H1V07,4.0
B00EE5F44E,A110PC8C5Y7MQD,5.0
B00EEBC38S,A13BKSM28QAGGY,5.0
B00EEBC38S,A1080KVUMSR222,5.0
B00EEBS9O0,A12DQZKRKTNF5E,3.0
B00EEBS9O0,A102XAY1719I61,2.0
B00EEBS9O0,A137V5ZPTSXVVZ,5.0
B00EEECKXS,A11LON41PPOADX,5.0
B00EEFE0K8,A1219XM7I8LM06,5.0
B00EEHNNNG,A10J6RJUQ44O4P,5.0
B00EEHNNNG,A10TI75YHEDJ55,5.0
B00EEHNNNG,A12VDYKZ6BIQ9L,5.0
B00EEHNNNG,A10NR1JXIFZYLC,5.0
B00EEHNNNG,A1162YPK0AI4CN,5.0
B00EEHNNNG,A10O7THJ2O20AG,5.0
B00EEHNNNG,A131EK7QBO1PBE,5.0
B00EEHNNNG,A107WLZKBEB93Y,4.0
B00EEHNNNG,A12B7ZMXFI6IXY,5.0
B00EEHNNNG,A1162YPK0AI4CN,5.0
B00EEHNNNG,A10063PJ5C9WQQ,5.0
B00EEKZMDC,A114KB8LNO6RWO,3.0
B00EENQ0U8,A11MDJMSYDACY2,5.0
B00EEO4W34,A11T43WK7C7OR4,4.0
B00EEOSZK0,A10TQWIM6NGTBW,5.0
B00EF9F7I2,A12HHTV2213Q5L,5.0
B00EFD132M,A126MPSC9GGK9U,5.0
B00EFILVQU,A10Z8K7CVE3VHZ,4.0
B00EFILVQU,A1143YEAZYMYHJ,5.0
B00EFNT3MO,A0986263H7SX62P1SRDD,5.0
B00EFS121Y,A12U7VUG2RP7DN,5.0
B00EFPYYCG,A111YF0NJYRIO0,4.0
B00EFVBSSI,A10SX6S8VOD2EH,5.0
B00EG1S5N8,A12DQZKRKTNF5E,5.0
B00EH2IQ58,A125J7MDOUXXQJ,5.0
B00EH5TWT4,A12JSZZF5BFKX2,5.0
B00EHBELXU,A12DQZKRKTNF5E,3.0
B00EHBELXU,A13A9XV81EQF30,4.0
B00EHCY3AA,A12AT4IWHODYRP,5.0
B00EHCY3AA,A12DQZKRKTNF5E,4.0
B00EHC7USC,A10VYNMVS32Z2F,5.0
B00EHC7USC,A12GNKYTCBF15B,5.0
B00EHC7USC,A1060TU3IGU2UJ,5.0
B00EHC7USC,A10030KC6GYK89,5.0
B00EHDT4HG,A12DQZKRKTNF5E,4.0
B00EHDJ8UE,A12YEFKGOAJQ5M,5.0
B00EHDTQQ0,A110XPU1POBCMH,5.0
B00EHDTQQ0,A12VDYKZ6BIQ9L,5.0
B00EHHPPM0,A11ENPLSWWU4RA,5.0
B00EHL7OFM,A11MNKGD2VLZOB,5.0
B00EHSLHEY,A1274QVFP1YDOS,4.0
B00EHTUKLY,A11VIIIBD8S5XW,5.0
B00EHVNF3M,A11MNLNFQQPA4B,5.0
B00EHZYWGM,A128IR7BENTWLD,3.0
B00EHZYWGM,A10PHGEJ27R37N,5.0
B00EHZYWGM,A107XK6EES3FO7,3.0
B00EI69TAY,A10DDEKA2OQQSC,5.0
B00EIA4GJY,A107T5GYZZ3ZRP,5.0
B00EIAR5CY,A113ZAWQ3Y01SB,3.0
B00EIB70N2,A10SZMYAQ2MD8S,5.0
B00EIB70N2,A12XHO23XDM515,4.0
B00EIF0E0Y,A11SM681TOMYJC,4.0
B00EIP2PFG,A1016Q5UDME15Z,5.0
B00EIQTOFY,A12XOXLF0VBK2A,1.0
B00EIQTOFY,A10B6G6W3DW1EY,4.0
B00EIQTOFY,A10LXF5XB6QWOD,5.0
B00EIQTOFY,A11665TW9S0J7H,5.0
B00EIQTOFY,A10M36I150QVPH,1.0
B00EIQTOFY,A133A6J4U8I6XE,5.0
B00EIQTOFY,A11T43WK7C7OR4,5.0
